family,endpoint,unit,contrast,n_a,n_b,median_a,median_b,median_difference_a_minus_b,hodges_lehmann_shift_a_minus_b,rank_biserial_a_gt_b,hl_participant_bootstrap_ci95_low,hl_participant_bootstrap_ci95_high,exact_permutation_mwu_p,minimum_two_sided_p_no_ties,interval_note,bh_fdr_within_family_and_contrast
selected EC-centered ligand-receptor score,EC->T_cell: HLA-C - CD8A,score units,ONFH_4_vs_ONFH_3A,3,3,1.3417381,2.4951904,-1.1534522999999999,-0.8284997000000001,-0.7777777777777778,-1.5298664999999998,-0.31524589999999986,0.2,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,EC->T_cell: HLA-C - CD8A,score units,ONFH_4_vs_HOA,3,2,1.3417381,2.3745095000000003,-1.0327714000000003,-0.8018753000000001,-0.6666666666666667,-1.9537678,0.3500171999999999,0.4,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5777777777777778
selected EC-centered ligand-receptor score,Myeloid->EC: CXCL2 - ACKR1,score units,ONFH_3A_vs_HOA,3,2,1.7379003,2.8968242,-1.1589239000000002,0.12925675000000003,0.0,-2.9369828000000004,3.9460062000000002,1.0,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,Myeloid->EC: CXCL2 - ACKR1,score units,ONFH_4_vs_ONFH_3A,3,3,2.6475892,1.7379003,0.9096889000000001,0.9096889000000001,0.33333333333333326,-2.7437678,1.8434765000000002,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,Myeloid->EC: CXCL2 - ACKR1,score units,ONFH_4_vs_HOA,3,2,2.6475892,2.8968242,-0.2492350000000001,0.20191545,0.0,-1.7321951000000002,2.136026,1.0,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,Myeloid->EC: CXCL3 - ACKR1,score units,ONFH_3A_vs_HOA,3,2,1.1012164,2.011632975,-0.910416575,0.12526277499999994,0.0,-2.46337955,4.51561525,1.0,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,Myeloid->EC: CXCL3 - ACKR1,score units,ONFH_4_vs_ONFH_3A,3,3,2.3935971,1.1012164,1.2923807,0.6748250499999999,0.33333333333333326,-2.9255439,1.7530982,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,Myeloid->EC: CXCL3 - ACKR1,score units,ONFH_4_vs_HOA,3,2,2.3935971,2.011632975,0.3819641250000001,0.13111717499999992,0.0,-1.7885545,2.05078885,1.0,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,Myeloid->EC: CXCL8 - ACKR1,score units,ONFH_3A_vs_HOA,3,2,2.6578083,5.7836955,-3.1258872,-0.9575159499999999,-0.6666666666666667,-5.9959386,4.0809067,0.4,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,Myeloid->EC: CXCL8 - ACKR1,score units,ONFH_4_vs_ONFH_3A,3,3,4.572141,2.6578083,1.9143327,1.1687225999999997,0.33333333333333326,-2.7377516999999996,4.3556604,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,Myeloid->EC: CXCL8 - ACKR1,score units,ONFH_4_vs_HOA,3,2,4.572141,5.7836955,-1.2115545,-0.52136665,0.0,-4.827216,3.7844827,1.0,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,NK->EC: CCL5 - ACKR1,score units,ONFH_3A_vs_HOA,3,1,4.2042165,3.6451669,0.5590496000000003,,,,,,0.5,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,
selected EC-centered ligand-receptor score,NK->EC: CCL5 - ACKR1,score units,ONFH_4_vs_ONFH_3A,3,3,6.232913,4.2042165,2.0286964999999997,1.0324404999999999,0.33333333333333326,-0.8390389000000003,3.6229885,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,NK->EC: CCL5 - ACKR1,score units,ONFH_4_vs_HOA,3,1,6.232913,3.6451669,2.5877461,,,,,,0.5,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,
selected EC-centered ligand-receptor score,Osteoblast->EC: APP - CD74,score units,ONFH_3A_vs_HOA,3,2,3.6570697,3.03085425,0.6262154500000001,0.6262154499999999,0.33333333333333326,-0.31957270000000015,0.7275039999999997,0.8,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,Osteoblast->EC: APP - CD74,score units,ONFH_4_vs_ONFH_3A,3,3,2.3001862,3.6570697,-1.3568835,-1.3568835,-1.0,-1.4412385999999997,-0.4280287999999999,0.1,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,Osteoblast->EC: APP - CD74,score units,ONFH_4_vs_HOA,3,2,2.3001862,3.03085425,-0.7306680499999998,-0.7169794,-1.0,-0.7540911000000001,-0.6713245000000003,0.2,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5777777777777778
selected EC-centered ligand-receptor score,Osteoblast->EC: FN1 - (ITGA5+ITGB1),score units,ONFH_3A_vs_HOA,3,2,2.1841483,1.9073221,0.2768261999999999,0.2768261999999999,0.33333333333333326,-0.49835839999999987,1.9724228,0.8,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,Osteoblast->EC: FN1 - (ITGA5+ITGB1),score units,ONFH_4_vs_ONFH_3A,3,3,3.1362827,2.1841483,0.9521344000000003,0.7358436999999998,0.33333333333333326,-0.5477382999999998,2.2357164,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,Osteoblast->EC: FN1 - (ITGA5+ITGB1),score units,ONFH_4_vs_HOA,3,2,3.1362827,1.9073221,1.2289606000000002,1.2289606000000002,0.6666666666666667,-0.013335000000000097,2.7082664999999997,0.4,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5777777777777778
selected EC-centered ligand-receptor score,Osteoblast->EC: MDK - NCL,score units,ONFH_3A_vs_HOA,3,2,2.139373,2.58153405,-0.44216105000000017,-0.44216104999999994,-0.33333333333333337,-1.82927736,1.0339233,0.8,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,1.0
selected EC-centered ligand-receptor score,Osteoblast->EC: MDK - NCL,score units,ONFH_4_vs_ONFH_3A,3,3,1.1163074,2.139373,-1.0230656,-1.0230656,-0.33333333333333337,-2.3033688999999997,0.16826966,0.7,0.1,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.7
selected EC-centered ligand-receptor score,Osteoblast->EC: MDK - NCL,score units,ONFH_4_vs_HOA,3,2,1.1163074,2.58153405,-1.4652266500000002,-1.28796995,-1.0,-1.6846809,-0.8912589999999998,0.2,0.2,Exhaustive within-group participant-resampling percentile interval; descriptive at n=3/group. The exact two-sided 95% shift interval is unbounded because the smallest no-tie p value is 0.10.,0.5777777777777778
